MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MoSold,SaleType,SalePrice,GarageAge,PropertyAge,RemodAge
60_20,FV_RL_RH,14781.0,1,2,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,178.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1753.0,GasA_GasW,5,1,SBrkr,1787.0,0.0,0.0,0,0,2,0,3,4,7,Typ,1,3,Attchd,2,3,3,3,1,198.0,150.0,0.0,0.0,0.0,0.0,0,8,Others,275000.0,5.0,5.0,1.0
Others,FV_RL_RH,8544.0,1,4,Others,Others,Norm,Norm,Others,1Story_2Story,3,4,Others,CompShg,Others,Others,Others,0.0,3,3,Others,0,0,0,0,0.0,0,0.0,0.0,Others,2,0,Others,1040.0,0.0,0.0,0,0,2,0,2,3,6,Typ,0,0,Others,1,2,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,12,Others,81400.0,56.0,56.0,0.0
60_20,FV_RL_RH,7440.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,4,3,1,4,173.0,1,0.0,916.0,GasA_GasW,3,1,SBrkr,1089.0,0.0,0.0,1,0,1,0,3,3,5,Typ,1,4,Others,2,1,3,3,0,328.0,0.0,0.0,0.0,0.0,0.0,0,9,Others,125000.0,55.0,55.0,0.0
Others,Others,7404.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,4,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,2,3,1,1,0.0,1,0.0,861.0,GasA_GasW,3,1,SBrkr,861.0,0.0,0.0,0,0,1,0,2,3,5,Typ,0,0,Others,1,2,3,3,0,0.0,0.0,128.0,0.0,0.0,0.0,0,11,Others,80000.0,89.0,89.0,30.0
Others,FV_RL_RH,4853.0,1,4,Others,Others,Others,Norm,1Fam_TwnhsE,1Story_2Story,5,6,Others,CompShg,Others,VinylSd_CemntBd_Stone_ImStucc,Others,203.0,3,3,Others,3,3,2,3,133.0,1,0.0,974.0,GasA_GasW,2,0,Others,1296.0,0.0,0.0,0,0,2,0,2,2,5,Typ,1,4,Others,1,1,3,3,1,0.0,0.0,36.0,0.0,0.0,0.0,0,5,Others,104000.0,31.0,86.0,75.0
60_20,FV_RL_RH,10593.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,338.0,4,3,PConc,4,3,1,6,919.0,1,0.0,801.0,GasA_GasW,5,1,SBrkr,1720.0,0.0,0.0,1,0,2,0,3,4,7,Typ,1,3,Attchd,3,2,3,3,1,240.0,56.0,154.0,0.0,0.0,0.0,0,3,Others,260400.0,14.0,14.0,0.0
60_20,FV_RL_RH,12090.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,7,Others,CompShg,Others,Others,Others,306.0,4,3,Others,4,3,1,5,321.0,1,0.0,404.0,GasA_GasW,5,1,SBrkr,725.0,754.0,0.0,0,0,2,1,3,4,6,Typ,1,3,Attchd,2,2,3,3,1,167.0,72.0,0.0,0.0,0.0,0.0,0,3,Others,176000.0,26.0,26.0,22.0
60_20,FV_RL_RH,11677.0,1,3,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,4,Others,CompShg,Others,Others,Others,442.0,3,3,Others,3,3,3,3,249.0,4,761.0,30.0,GasA_GasW,3,1,SBrkr,1040.0,0.0,0.0,1,0,1,0,3,3,6,Typ,0,0,Attchd,2,1,3,3,1,0.0,90.0,0.0,0.0,0.0,0.0,0,2,Others,123000.0,41.0,41.0,0.0
60_20,FV_RL_RH,11000.0,1,4,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,9,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,295.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1519.0,GasA_GasW,5,1,SBrkr,1533.0,639.0,0.0,0,0,2,1,4,5,8,Typ,1,3,BuiltIn,2,3,3,3,1,162.0,153.0,0.0,0.0,0.0,0.0,0,6,Others,291000.0,8.0,8.0,0.0
60_20,FV_RL_RH,8000.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,6,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,4,Others,3,3,1,5,680.0,1,0.0,292.0,GasA_GasW,5,1,SBrkr,972.0,0.0,0.0,1,0,1,0,2,3,5,Typ,1,4,Others,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,5,Others,132000.0,61.0,61.0,54.0
60_20,FV_RL_RH,8029.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,728.0,GasA_GasW,5,1,SBrkr,728.0,728.0,0.0,0,0,2,1,3,4,8,Typ,0,0,Attchd,3,2,3,3,1,100.0,24.0,0.0,0.0,0.0,0.0,0,7,Others,176000.0,3.0,3.0,0.0
60_20,FV_RL_RH,13495.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,6,Others,CompShg,Others,Others,Others,70.0,3,4,Others,3,3,1,4,625.0,2,201.0,222.0,GasA_GasW,2,1,SBrkr,1728.0,0.0,0.0,1,0,2,0,3,3,7,Others,1,4,Others,1,2,3,3,1,0.0,99.0,0.0,0.0,0.0,0.0,0,7,Others,177625.0,53.0,53.0,0.0
Others,FV_RL_RH,9738.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,5,7,Others,CompShg,Others,Others,Others,0.0,3,4,Others,3,3,1,4,392.0,1,0.0,392.0,GasA_GasW,4,1,SBrkr,949.0,272.0,0.0,1,0,1,0,4,3,7,Typ,0,0,Attchd,1,1,3,3,1,0.0,0.0,236.0,0.0,0.0,0.0,0,3,Others,104900.0,41.0,82.0,26.0
60_20,FV_RL_RH,9272.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,6,500.0,1,0.0,342.0,GasA_GasW,5,1,SBrkr,856.0,893.0,0.0,0,0,2,1,3,4,7,Typ,0,0,Attchd,2,2,3,3,1,140.0,85.0,0.0,0.0,0.0,0.0,0,6,Others,196000.0,7.0,7.0,0.0
120,FV_RL_RH,7841.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,9,5,Hip,CompShg,Others,Others,Others,394.0,5,3,PConc,5,3,1,6,848.0,1,0.0,729.0,GasA_GasW,5,1,SBrkr,1577.0,0.0,0.0,1,0,2,0,2,5,6,Typ,1,4,Attchd,2,2,3,3,1,203.0,39.0,0.0,0.0,0.0,0.0,0,5,Others,280000.0,2.0,2.0,0.0
Others,FV_RL_RH,8530.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,Others,7,5,Others,CompShg,Others,Others,Others,22.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,GasA_GasW,4,1,SBrkr,804.0,670.0,0.0,0,0,2,1,3,3,7,Typ,1,3,BuiltIn,3,2,3,3,1,120.0,72.0,0.0,0.0,0.0,0.0,0,5,Others,168500.0,14.0,14.0,1.0
60_20,FV_RL_RH,13041.0,1,2,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,781.0,GasA_GasW,4,1,SBrkr,781.0,890.0,0.0,0,0,2,1,3,3,7,Typ,1,3,Attchd,3,2,3,3,1,0.0,84.0,0.0,0.0,0.0,0.0,0,2,Others,170000.0,11.0,11.0,0.0
60_20,FV_RL_RH,43500.0,1,4,Others,Others,Others,Norm,1Fam_TwnhsE,1Story_2Story,3,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,0,0,0,0,0.0,0,0.0,0.0,GasA_GasW,5,1,SBrkr,2034.0,0.0,0.0,0,0,1,0,2,3,9,Others,0,0,,2,4,3,3,0,483.0,266.0,0.0,0.0,0.0,561.0,3,6,Others,130000.0,54.0,54.0,0.0
Others,Others,6240.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,7,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,2,3,300.0,2,240.0,449.0,GasA_GasW,3,1,SBrkr,1245.0,764.0,0.0,0,0,2,0,4,3,7,Others,1,4,Others,1,2,3,3,1,0.0,20.0,0.0,0.0,0.0,0.0,0,1,Others,150000.0,69.0,69.0,11.0
60_20,FV_RL_RH,13015.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,6,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,4,PConc,4,3,1,1,0.0,1,0.0,1100.0,GasA_GasW,5,1,SBrkr,1100.0,0.0,0.0,0,0,1,1,3,3,5,Typ,0,0,Attchd,2,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6,Others,145000.0,10.0,10.0,0.0
Others,FV_RL_RH,9297.0,1,4,Others,Others,Norm,Norm,Others,1Story_2Story,5,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,5,1606.0,1,0.0,122.0,GasA_GasW,3,1,SBrkr,1728.0,0.0,0.0,2,0,2,0,4,3,8,Typ,0,0,Others,1,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,7,Others,188000.0,30.0,30.0,0.0
60_20,FV_RL_RH,8773.0,1,3,HLS_Low,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,916.0,GasA_GasW,4,1,SBrkr,916.0,684.0,0.0,0,0,2,1,3,3,7,Typ,1,3,Attchd,3,2,3,3,1,100.0,38.0,0.0,0.0,0.0,0.0,0,8,Others,169000.0,10.0,10.0,0.0
60_20,FV_RL_RH,8536.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1125.0,GasA_GasW,4,1,SBrkr,1125.0,0.0,0.0,0,0,1,1,2,3,5,Typ,0,0,Attchd,1,2,3,3,1,80.0,64.0,0.0,0.0,0.0,0.0,0,4,New,155000.0,0.0,1.0,1.0
120,FV_RL_RH,4282.0,1,2,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,Others,Others,Others,0.0,4,3,PConc,4,3,2,6,16.0,1,0.0,1375.0,GasA_GasW,5,1,SBrkr,1391.0,0.0,0.0,0,0,2,0,2,4,5,Typ,0,0,Attchd,2,2,3,3,1,156.0,158.0,0.0,0.0,0.0,0.0,0,7,Others,196000.0,4.0,4.0,0.0
60_20,FV_RL_RH,8740.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,6,574.0,1,0.0,280.0,GasA_GasW,5,1,SBrkr,864.0,1131.0,0.0,0,0,2,1,4,4,8,Typ,1,4,BuiltIn,3,2,3,3,1,264.0,48.0,0.0,0.0,0.0,0.0,0,7,Others,219500.0,5.0,5.0,0.0
60_20,FV_RL_RH,10237.0,1,4,Others,Others,Others,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,GasA_GasW,5,1,SBrkr,728.0,728.0,0.0,0,0,2,1,3,4,8,Typ,1,4,Attchd,3,2,3,3,1,0.0,24.0,0.0,0.0,0.0,0.0,0,2,New,170440.0,1.0,1.0,1.0
60_20,FV_RL_RH,7950.0,1,3,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,6,Hip,CompShg,Others,Others,Others,140.0,3,3,Others,3,3,1,4,535.0,1,0.0,155.0,GasA_GasW,3,1,SBrkr,698.0,728.0,0.0,0,0,1,1,3,3,6,Typ,0,0,Attchd,3,2,3,3,1,252.0,0.0,0.0,0.0,0.0,0.0,0,7,Others,159500.0,32.0,32.0,0.0
60_20,FV_RL_RH,39290.0,1,3,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,10,5,Hip,CompShg,VinylSd_CemntBd_Stone_ImStucc,Others,Stone,1224.0,5,3,PConc,5,3,4,6,4010.0,1,0.0,1085.0,GasA_GasW,5,1,SBrkr,5095.0,0.0,0.0,1,1,2,1,2,5,15,Typ,2,4,Attchd,3,3,3,3,1,546.0,484.0,0.0,0.0,0.0,0.0,0,10,New,183850.0,-1.0,-1.0,1.0
60_20,FV_RL_RH,10400.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,6,Hip,CompShg,Others,Others,Others,288.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1304.0,GasA_GasW,4,1,SBrkr,1682.0,0.0,0.0,0,0,2,0,3,3,7,Typ,1,4,Attchd,1,2,3,3,1,98.0,0.0,0.0,0.0,0.0,0.0,0,5,Others,174000.0,38.0,38.0,0.0
60_20,FV_RL_RH,10628.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,Others,Others,Others,Others,0.0,3,4,Others,3,4,4,6,778.0,1,0.0,499.0,GasA_GasW,3,1,SBrkr,1277.0,0.0,0.0,1,0,1,0,2,3,5,Typ,1,1,Attchd,1,2,3,3,1,0.0,0.0,0.0,0.0,176.0,0.0,0,4,Others,167000.0,37.0,37.0,0.0
Others,FV_RL_RH,2280.0,1,4,Others,Others,Norm,Norm,Others,1Story_2Story,6,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,4,3,1,5,566.0,1,0.0,289.0,GasA_GasW,3,1,SBrkr,855.0,601.0,0.0,0,0,2,1,3,3,7,Typ,1,3,Attchd,1,2,3,3,1,87.0,0.0,0.0,0.0,0.0,0.0,0,7,Others,148500.0,33.0,33.0,0.0
Others,FV_RL_RH,7018.0,1,4,Others,Others,Others,Norm,Others,1Story_2Story,5,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,0,0,0,0,0.0,0,0.0,0.0,GasA_GasW,3,1,SBrkr,1114.0,1114.0,0.0,0,0,2,0,6,3,8,Typ,0,0,Others,1,2,3,3,1,73.0,0.0,0.0,0.0,0.0,0.0,0,6,Others,147983.0,30.0,30.0,0.0
Others,FV_RL_RH,10762.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,6,Others,CompShg,Others,Others,Others,0.0,3,3,Others,4,3,1,1,0.0,1,0.0,626.0,GasA_GasW,3,1,SBrkr,626.0,591.0,0.0,0,0,1,1,3,3,6,Typ,1,3,Attchd,2,1,3,3,1,0.0,28.0,0.0,0.0,0.0,0.0,0,4,Others,120000.0,29.0,29.0,0.0
60_20,FV_RL_RH,7024.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,3,3,PConc,5,4,1,5,980.0,1,0.0,110.0,GasA_GasW,4,1,SBrkr,1090.0,0.0,0.0,1,0,1,1,2,3,5,Typ,0,0,Attchd,3,2,3,3,1,0.0,49.0,0.0,0.0,0.0,0.0,0,6,Others,157000.0,2.0,2.0,1.0
Others,FV_RL_RH,7585.0,1,4,Others,LowerQuan,Others,Norm,1Fam_TwnhsE,Others,5,3,Others,CompShg,Others,Others,Others,0.0,3,3,Others,2,2,2,1,0.0,1,0.0,810.0,GasA_GasW,2,1,Others,1002.0,454.0,0.0,1,1,1,0,4,3,7,Typ,1,3,Others,1,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,Others,91500.0,52.0,58.0,2.0
Others,FV_RL_RH,8777.0,1,4,Others,LowerQuan,Others,Norm,1Fam_TwnhsE,1Story_2Story,5,7,Others,CompShg,Others,Others,Others,0.0,3,3,Others,2,3,1,1,0.0,1,0.0,796.0,GasA_GasW,4,1,Others,796.0,0.0,0.0,0,0,1,0,2,3,4,Typ,0,0,Others,0,0,0,0,0,328.0,0.0,164.0,0.0,0.0,0.0,0,5,Others,85000.0,0.0,98.0,40.0
60_20,FV_RL_RH,9170.0,1,4,Others,LowerQuan,Others,Norm,1Fam_TwnhsE,1Story_2Story,5,7,Hip,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,5,698.0,6,96.0,420.0,GasA_GasW,5,1,SBrkr,1214.0,0.0,0.0,1,0,1,0,2,3,6,Typ,0,0,Others,1,2,2,2,1,0.0,0.0,184.0,0.0,0.0,0.0,0,4,Others,140000.0,42.0,42.0,0.0
60_20,FV_RL_RH,7742.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,7,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,4,763.0,1,0.0,192.0,GasA_GasW,5,1,SBrkr,955.0,0.0,0.0,1,0,1,0,3,3,6,Typ,0,0,Attchd,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Others,127000.0,41.0,41.0,0.0
60_20,FV_RL_RH,8791.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,3,503.0,1,0.0,361.0,GasA_GasW,5,1,SBrkr,864.0,864.0,0.0,0,0,2,1,3,4,7,Typ,0,0,Attchd,2,2,3,3,1,216.0,56.0,0.0,0.0,0.0,0.0,0,5,Others,207500.0,5.0,5.0,0.0
75,FV_RL_RH,19800.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,6,8,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,3,425.0,1,0.0,1411.0,GasA_GasW,4,1,SBrkr,1836.0,1836.0,0.0,0,0,3,1,5,4,7,Typ,2,4,Others,1,2,3,3,1,684.0,80.0,32.0,0.0,0.0,0.0,0,12,Others,415000.0,13.0,71.0,55.0
60_20,FV_RL_RH,13339.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,6,Others,CompShg,Others,Others,Stone,132.0,3,3,Others,3,3,1,2,65.0,4,875.0,621.0,GasA_GasW,3,1,SBrkr,1561.0,0.0,0.0,1,0,2,0,3,3,6,Typ,1,4,Attchd,3,2,3,3,1,0.0,148.0,0.0,0.0,120.0,0.0,0,5,Others,193000.0,49.0,49.0,0.0
60_20,FV_RL_RH,8125.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,702.0,GasA_GasW,4,1,SBrkr,702.0,779.0,0.0,0,0,2,1,3,3,6,Typ,1,3,Attchd,3,2,3,3,1,0.0,36.0,0.0,0.0,0.0,0.0,0,3,Others,174000.0,15.0,15.0,1.0
60_20,FV_RL_RH,11419.0,1,4,Others,Others,Others,Norm,1Fam_TwnhsE,1Story_2Story,7,7,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,2,5,699.0,1,0.0,0.0,GasA_GasW,5,1,Others,801.0,726.0,0.0,1,0,1,1,3,3,6,Typ,1,4,Attchd,1,2,3,3,1,0.0,0.0,134.0,0.0,0.0,0.0,0,12,Others,152500.0,61.0,61.0,51.0
60_20,FV_RL_RH,7226.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,798.0,GasA_GasW,5,1,SBrkr,798.0,842.0,0.0,0,0,2,1,3,4,6,Typ,0,0,Attchd,2,2,3,3,1,0.0,45.0,0.0,0.0,0.0,0.0,0,6,Others,183000.0,5.0,5.0,0.0
Others,FV_RL_RH,11100.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,5,6,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,3,3,2,2,1080.0,1,0.0,0.0,GasA_GasW,3,0,SBrkr,1080.0,400.0,0.0,1,0,1,0,4,3,7,Typ,1,4,Attchd,1,1,3,3,1,0.0,0.0,68.0,0.0,0.0,0.0,0,7,Others,136500.0,56.0,56.0,43.0
60_20,FV_RL_RH,12435.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,7,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,172.0,4,3,PConc,4,3,1,6,361.0,1,0.0,602.0,GasA_GasW,5,1,SBrkr,963.0,829.0,0.0,0,0,2,1,3,4,7,Typ,1,3,Attchd,2,2,3,3,1,0.0,96.0,0.0,245.0,0.0,0.0,0,5,Others,231500.0,7.0,7.0,0.0
60_20,FV_RL_RH,6420.0,1,3,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,7,Others,CompShg,Others,Others,Others,0.0,3,3,PConc,5,4,2,2,210.0,5,551.0,219.0,GasA_GasW,2,1,Others,1148.0,0.0,0.0,0,1,1,0,2,3,6,Typ,0,0,Others,1,1,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,9,Others,123500.0,54.0,54.0,0.0
Others,FV_RL_RH,16466.0,1,3,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,5,7,Others,CompShg,Others,Others,Others,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,GasA_GasW,3,1,SBrkr,872.0,521.0,0.0,0,0,1,1,3,3,8,Typ,0,0,Attchd,1,1,3,3,1,121.0,0.0,0.0,0.0,265.0,0.0,0,4,Others,135500.0,53.0,53.0,0.0
Others,FV_RL_RH,6285.0,1,4,Others,LowerQuan,Norm,Norm,1Fam_TwnhsE,Others,6,6,Others,CompShg,Others,Others,Others,0.0,3,2,Others,3,3,3,6,504.0,1,0.0,456.0,GasA_GasW,3,1,SBrkr,1044.0,0.0,0.0,1,0,1,0,3,3,7,Typ,1,2,Others,1,2,3,2,1,228.0,0.0,0.0,0.0,0.0,0.0,0,4,Others,133500.0,31.0,31.0,0.0
60_20,FV_RL_RH,9204.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,5,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,1,4,25.0,3,872.0,247.0,GasA_GasW,3,1,SBrkr,1144.0,0.0,0.0,1,0,1,1,3,3,6,Typ,0,0,Others,1,1,3,3,1,0.0,88.0,0.0,0.0,0.0,0.0,0,8,Others,124000.0,46.0,45.0,0.0
60_20,FV_RL_RH,12011.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,530.0,4,3,PConc,4,3,3,6,956.0,1,0.0,130.0,GasA_GasW,5,1,SBrkr,1086.0,838.0,0.0,1,0,2,1,3,4,7,Typ,1,3,Attchd,2,2,3,3,1,208.0,75.0,0.0,0.0,374.0,0.0,0,6,Others,280000.0,8.0,8.0,0.0
60_20,FV_RL_RH,14774.0,1,3,Others,UpperQuan,Norm,Norm,1Fam_TwnhsE,1Story_2Story,9,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,165.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1393.0,GasA_GasW,5,1,SBrkr,1422.0,1177.0,0.0,0,0,2,1,4,4,10,Typ,1,3,BuiltIn,3,3,3,3,1,668.0,30.0,0.0,0.0,0.0,0.0,0,5,Others,333168.0,11.0,11.0,0.0
60_20,FV_RL_RH,11792.0,1,3,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,8,5,Others,CompShg,VinylSd_CemntBd_Stone_ImStucc,VinylSd_CemntBd_Stone_ImStucc,Others,188.0,4,3,PConc,4,3,4,6,850.0,1,0.0,158.0,GasA_GasW,5,1,SBrkr,1008.0,1275.0,0.0,0,0,2,1,4,4,9,Typ,1,4,BuiltIn,3,3,3,3,1,120.0,46.0,0.0,0.0,0.0,0.0,0,8,Others,270000.0,6.0,6.0,0.0
Others,FV_RL_RH,8064.0,1,4,Others,Others,Others,Norm,1Fam_TwnhsE,Others,6,5,Others,CompShg,Others,Others,Others,0.0,3,3,Others,3,3,3,3,621.0,1,0.0,174.0,GasA_GasW,4,0,SBrkr,765.0,368.0,0.0,0,0,1,0,3,3,5,Typ,0,0,Others,1,2,3,3,1,0.0,0.0,0.0,0.0,231.0,0.0,0,12,Others,128500.0,20.0,59.0,0.0
120,FV_RL_RH,7175.0,1,4,Others,Others,Norm,Norm,1Fam_TwnhsE,1Story_2Story,6,5,Others,CompShg,Others,Others,Others,0.0,4,3,PConc,4,3,1,6,904.0,1,0.0,494.0,GasA_GasW,4,1,SBrkr,1398.0,0.0,0.0,1,0,2,0,2,4,5,Typ,0,0,Attchd,2,2,3,3,1,0.0,46.0,0.0,0.0,0.0,0.0,0,7,Others,172000.0,16.0,16.0,1.0
Others,FV_RL_RH,10820.0,1,4,Others,LowerQuan,Others,Norm,1Fam_TwnhsE,Others,5,7,Others,CompShg,Others,Others,Others,153.0,3,3,PConc,4,3,3,6,535.0,3,159.0,88.0,GasA_GasW,5,1,SBrkr,810.0,0.0,0.0,1,0,1,0,2,3,4,Typ,0,0,Others,1,2,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6,Others,130000.0,33.0,35.0,1.0
